seed,policy,n_mechanisms,n_orientations,n_interventions,base_noise,perturbation_scale,ig_mode,budget,success_95,correct_argmax,n95,c95,posterior_true,score_evals,orientation_switches,runtime_s,true_h
3,oracle,16,8,10,1.5,0.35,proxy,35,0,1,36,17.74144472029087,0.3783010920952461,2800,5,0.028291353000000186,12
4,passive,16,8,10,1.5,0.35,proxy,35,0,0,36,21.005494647620424,0.0625,0,0,0.0005159509999970169,4
4,fixed_oed,16,8,10,1.5,0.35,proxy,35,0,0,36,18.278014872455802,0.0625,350,0,0.002875125999999284,4
4,random_orientation,16,8,10,1.5,0.35,proxy,35,0,1,36,45.29447424616753,0.6317671421537547,0,32,0.0005732260000002043,4
4,generic_oed,16,8,10,1.5,0.35,proxy,35,0,0,36,35.47957514567243,0.4568215259516762,2800,7,0.018819608000001153,4
4,oarl_no_stability,16,8,10,1.5,0.35,proxy,35,0,0,36,19.491209939020912,0.07662945910862284,2800,5,0.019246256000002404,4
4,full_oarl,16,8,10,1.5,0.35,proxy,35,0,0,36,16.09803775489428,0.0020859108230687454,2800,1,0.029018407999998885,4
4,oracle,16,8,10,1.5,0.35,proxy,35,0,1,36,19.79031238290679,0.4018487586275685,2800,3,0.028184676000002185,4
5,passive,16,8,10,1.5,0.35,proxy,35,0,0,36,30.41255216371629,0.0625,0,0,0.0005347600000007446,11
5,fixed_oed,16,8,10,1.5,0.35,proxy,35,0,0,36,25.615181245105966,0.0625,350,0,0.002824869999997759,11
5,random_orientation,16,8,10,1.5,0.35,proxy,35,0,0,36,41.61067072525114,0.1226887831851255,0,32,0.0005862150000055522,11
5,generic_oed,16,8,10,1.5,0.35,proxy,35,1,1,24,33.920256093980825,0.9648934780314754,1920,7,0.012899341999997205,11
5,oarl_no_stability,16,8,10,1.5,0.35,proxy,35,0,1,36,14.50531609283498,0.9174799037667248,2800,5,0.019343965999993884,11
5,full_oarl,16,8,10,1.5,0.35,proxy,35,0,0,36,15.641773425299597,0.02705957610361627,2800,1,0.019744858000002807,11
5,oracle,16,8,10,1.5,0.35,proxy,35,1,1,13,14.551371040661499,0.960808145124199,1040,4,0.010617844999998738,11
6,passive,16,8,10,1.5,0.35,proxy,35,0,0,36,28.048524986231282,0.0625,0,0,0.0005416589999995836,4
6,fixed_oed,16,8,10,1.5,0.35,proxy,35,0,0,36,20.83183252185793,0.0625,350,0,0.0027925220000000195,4
6,random_orientation,16,8,10,1.5,0.35,proxy,35,0,1,36,38.48863370967059,0.5930951178293211,0,30,0.0005462959999960049,4
6,generic_oed,16,8,10,1.5,0.35,proxy,35,0,1,36,43.236398622595075,0.49090630470934205,2800,15,0.018912329000002615,4
6,oarl_no_stability,16,8,10,1.5,0.35,proxy,35,0,0,36,15.18140333868946,0.41962678941452497,2800,6,0.019930060999996613,4
6,full_oarl,16,8,10,1.5,0.35,proxy,35,0,1,36,18.499833303073377,0.3010679921950432,2800,2,0.022614894000000163,4
6,oracle,16,8,10,1.5,0.35,proxy,35,0,1,36,24.832478022570484,0.580493422208122,2800,10,0.028431781999998407,4
7,passive,16,8,10,1.5,0.35,proxy,35,0,0,36,62.588540787326195,0.0625,0,0,0.000534719000000905,1
7,fixed_oed,16,8,10,1.5,0.35,proxy,35,0,0,36,38.76396391243376,0.0625,350,0,0.0028338640000029613,1
7,random_orientation,16,8,10,1.5,0.35,proxy,35,0,0,36,36.841746142953255,0.10266755193690141,0,30,0.0005939670000003616,1
7,generic_oed,16,8,10,1.5,0.35,proxy,35,1,1,13,12.22165395207201,0.9522802732255753,1040,1,0.007037489000005337,1
7,oarl_no_stability,16,8,10,1.5,0.35,proxy,35,1,1,21,16.74843564858001,0.9714603746800635,1680,6,0.011679901999997355,1
7,full_oarl,16,8,10,1.5,0.35,proxy,35,0,0,36,20.57487138913007,0.21520004387654001,2800,1,0.019691268999999068,1
7,oracle,16,8,10,1.5,0.35,proxy,35,1,1,11,9.717862041144759,0.9808771940402453,880,2,0.008981308999999271,1
